index,models,steps,total_wall,total_cpu,mem_start_bytes,mem_end_bytes,mem_delta_bytes,wall_ground_list,cpu_ground_list,wall_solve_list,cpu_solve_list,consts_size_list,rules_list,atoms_list,rel_facts_list,rel_nonfacts_list,rel_total_list,aspif_bytes_list,mem_grounding_mb_list,mem_solve_mb_list
493,1,5,74.601,74.188,1424777216,1639985152,205.24,14.714043;11.20028;13.664196;7.91263;9.015843,14.65625;11.203125;13.625;7.8125;8.9375,0.440583;0.178968;0.263825;0.362029;2.204268,0.421875;0.1875;0.265625;0.359375;2.1875,433;433;433;433;433,0;323661;1354224;2467709;3582516,0;323660;412856;502849;594388,0;5;5;5;5,15;10;10;10;10,15;15;15;15;15,14684261;50724847;89458868;128205336;169737916,1375.35;1394.01;1409.68;1431.0;1475.82,1379.11;1393.2;1423.83;1464.51;1564.04
494,1,10,127.056,125.562,1434525696,1744404480,295.52,9.922733;5.054259;5.995364;6.861776;7.844643;9.163066;9.896983;11.111784;11.856667;12.884531,9.8125;4.875;5.9375;6.859375;7.828125;8.96875;9.828125;10.921875;11.6875;12.84375,0.394181;0.134087;0.194157;0.204981;0.251596;0.238904;0.266758;0.290512;0.32733;3.25468,0.40625;0.125;0.203125;0.203125;0.25;0.234375;0.265625;0.28125;0.3125;3.234375,438;438;438;438;438;438;438;438;438;438,0;329945;900713;1555580;2211802;2868680;3525737;4183102;4840680;5498630,0;329911;420492;511878;604806;698258;791718;885186;978662;1072146,0;5;5;5;5;5;5;5;5;5,11;6;6;6;6;6;6;6;6;6,11;11;11;11;11;11;11;11;11;11,14975260;36356614;60469453;84590537;108741093;132895858;157059071;181234869;205755085;231930499,1384.77;1401.81;1407.42;1428.33;1455.05;1481.0;1502.62;1524.73;1546.46;1578.16,1388.59;1400.62;1423.63;1446.25;1475.44;1497.35;1519.41;1541.41;1564.94;1663.62
495,0,18,359.507,355.688,1444392960,1918656512,452.29,10.24752;5.078678;6.207303;7.220291;8.492159;9.169594;10.180671;11.32541;12.238279;13.856449;14.618617;15.276255;16.436744;17.432993;18.920247;19.780762;20.538524;21.311;-1,10.140625;5.015625;6.15625;7.09375;8.46875;9.09375;10.140625;11.109375;12.109375;13.71875;14.390625;15.203125;16.265625;17.359375;18.65625;19.4375;20.265625;21.15625;-1,0.423489;0.129895;0.201801;0.216996;0.226565;0.246471;0.252682;0.256575;0.271899;0.289577;0.290532;0.309711;0.324619;0.337163;0.340515;0.37527;0.371161;0.372482;-1,0.40625;0.125;0.203125;0.1875;0.203125;0.25;0.25;0.265625;0.265625;0.28125;0.296875;0.3125;0.328125;0.328125;0.34375;0.359375;0.359375;0.375;-1,440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;440;-1,0;339736;926587;1600423;2275537;2951166;3626795;4302424;4978053;5653682;6329311;7004940;7680569;8356198;9031827;9707456;10383085;11058714;-1,0;339716;432706;526500;621828;717668;813508;909348;1005188;1101028;1196868;1292708;1388548;1484388;1580228;1676068;1771908;1867748;-1,0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,15433164;37410408;62220577;87030578;111861639;136692701;161523762;186354824;211472652;238331290;265365915;292404742;319443569;346482395;373521222;400560049;427594674;454633501;-1,1394.66;1411.83;1417.67;1441.45;1468.41;1491.22;1512.44;1533.85;1555.38;1585.57;1607.28;1629.16;1653.41;1677.57;1700.42;1723.24;1745.55;1767.25;-1,1398.63;1410.75;1436.47;1458.84;1486.2;1507.41;1528.64;1550.24;1572.4;1601.92;1623.64;1646.75;1671.42;1695.29;1717.33;1740.43;1762.17;1784.07;-1
496,1,3,31.813,31.453,1466159104,1569685504,98.73,10.530405;6.109203;7.3836,10.375;6.03125;7.296875,0.416066;0.169948;1.627536,0.40625;0.15625;1.609375,440;440;440,0;344383;1441725,0;344381;438922,0;5;5,5;0;0,5;5;5,15651385;54016759;95253110,1415.53;1442.93;1448.65,1419.57;1439.66;1497.0
497,1,2,23.108,22.719,1471959040,1541152768,65.99,10.364088;7.306871,10.078125;7.28125,0.417366;1.384649,0.390625;1.375,440;440,0;342061,0;342057,0;1,7;6,7;7,15544384;74927905,1420.94;1450.8,1424.97;1469.79
498,0,15,306.586,302.203,1473536000,2507837440,986.39,11.03128;6.389058;7.611492;8.524733;9.732278;10.799939;11.927477;13.034813;14.558918;15.16441;16.327964;17.52884;18.413926;20.251028;21.153002;-1,10.890625;6.328125;7.5625;8.390625;9.640625;10.765625;11.890625;12.984375;14.46875;15.109375;16.171875;17.5;18.34375;19.734375;20.484375;-1,0.444605;0.184521;0.24778;0.380224;0.458976;0.463347;0.495894;0.496292;0.539658;0.553363;0.609138;0.607822;0.648282;0.668538;0.854864;-1,0.453125;0.171875;0.25;0.359375;0.453125;0.46875;0.5;0.484375;0.546875;0.5625;0.609375;0.5625;0.625;0.640625;0.828125;-1,445;445;445;445;445;445;445;445;445;445;445;445;445;445;445;-1,0;355639;1491049;2717019;3944280;5268943;6593611;7918285;9242966;10567655;11892353;13217061;14541780;15866511;17191255;-1,0;355630;453248;551679;651663;752475;853288;954102;1054917;1155733;1256550;1357368;1458187;1559007;1659828;-1,0;11;11;11;11;11;11;11;11;11;11;11;11;11;11;-1,11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;-1,16177662;55874490;98514199;141157945;186938707;232715262;278496024;324420094;374071577;423919653;473866091;523812525;573754758;623701191;673651824;-1,1422.94;1450.7;1457.25;1481.02;1526.12;1583.84;1641.65;1699.94;1765.09;1822.5;1897.95;1979.96;2066.0;2154.52;2239.94;-1,1427.09;1448.09;1473.88;1513.38;1575.61;1633.47;1691.71;1749.01;1814.11;1883.11;1965.35;2048.27;2136.15;2224.79;2305.67;-1
499,0,17,330.509,327.469,1664507904,2108452864,423.38,10.929122;4.508779;5.695601;6.836819;7.766506;9.087937;10.053149;10.945461;12.155964;13.221488;14.631297;15.561823;16.986663;17.372114;18.664239;20.25146;20.896687;-1,10.875;4.46875;5.65625;6.75;7.734375;8.890625;9.921875;10.90625;12.03125;13.140625;14.4375;15.328125;16.859375;17.296875;18.46875;19.859375;20.796875;-1,0.449007;0.096711;0.171655;0.180755;0.22028;0.213093;0.219207;0.243076;0.249598;0.269606;0.274427;0.290046;0.295334;0.320814;0.3278;0.32862;0.385448;-1,0.4375;0.09375;0.171875;0.171875;0.21875;0.1875;0.21875;0.234375;0.25;0.28125;0.28125;0.28125;0.296875;0.328125;0.3125;0.328125;0.375;-1,456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;-1,0;355645;624251;983419;1343901;1704932;2066003;2427090;2788177;3149264;3510351;3871438;4232525;4593612;4954699;5315786;5676873;-1,0;355636;452620;550424;649804;749730;849704;949694;1049684;1149674;1249664;1349654;1449644;1549634;1649624;1749614;1849604;-1,0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;-1,18;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;-1,18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;-1,16181853;28120904;43002840;57897225;72804255;87715486;102626719;117607554;133600110;149686877;165867830;182052982;198233933;214414884;230595835;246780988;262961939;-1,1605.34;1617.7;1623.61;1645.21;1671.3;1695.13;1717.29;1739.46;1770.16;1793.21;1815.64;1839.03;1863.05;1886.34;1908.89;1931.33;1954.08;-1,1609.54;1617.83;1641.32;1662.65;1691.21;1713.29;1735.42;1758.22;1789.3;1811.62;1833.98;1858.59;1882.39;1904.99;1927.32;1950.0;1972.48;-1
500,0,19,365.453,362.906,1667887104,2632204288,919.64,8.861885;4.634525;6.143279;6.606344;7.617462;8.698832;9.520062;10.784352;11.842985;12.441314;13.052766;14.158145;15.170099;16.628648;18.11191;18.420184;18.742408;19.744474;20.909657;-1,8.78125;4.59375;6.078125;6.578125;7.515625;8.53125;9.46875;10.75;11.703125;12.359375;13.03125;14.03125;15.125;16.578125;17.90625;18.296875;18.71875;19.546875;20.796875;-1,0.345638;0.1325;0.174075;0.266277;0.348005;0.377251;0.403127;0.432489;0.425762;0.448213;0.480883;0.478379;0.581551;0.551302;0.592081;0.575049;0.583507;0.598933;0.642783;-1,0.34375;0.125;0.171875;0.28125;0.34375;0.359375;0.390625;0.4375;0.421875;0.4375;0.484375;0.484375;0.578125;0.546875;0.578125;0.578125;0.59375;0.609375;0.609375;-1,424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;424;-1,0;306978;831176;1436569;2043244;2734781;3426318;4117855;4809392;5500929;6192466;6884003;7575540;8267077;8958614;9650151;10341688;11033225;11724762;-1,0;306973;390703;475227;561293;648161;735029;821897;908765;995633;1082501;1169369;1256237;1343105;1429973;1516841;1603709;1690577;1777445;-1,0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,13897204;33541691;55824637;78111621;103133962;128156302;153174434;178196775;203219116;228433878;255520587;282779325;310038062;337296800;364555537;391814275;419073012;446331749;473590487;-1,1606.54;1622.98;1628.7;1648.52;1686.29;1741.03;1791.89;1843.24;1893.43;1943.71;2002.52;2054.11;2105.83;2156.98;2207.86;2259.14;2310.43;2361.49;2413.01;-1,1610.1;1622.24;1644.04;1681.12;1731.05;1786.62;1837.78;1888.3;1938.57;1988.96;2048.86;2099.51;2151.64;2202.53;2253.52;2305.07;2356.17;2407.31;2458.52;-1
501,1,3,29.068,28.734,1680084992,1770508288,86.23,10.181521;5.163532;6.156123,10.125;5.078125;6.09375,0.412035;0.131059;1.578164,0.390625;0.125;1.546875,439;439;439,0;335656;914471,0;335653;427458,0;4;4,4;0;0,4;4;4,15240673;36922092;61406879,1619.4;1636.54;1642.36,1623.29;1635.48;1688.52
502,0,18,342.391,339.641,1682313216,2130931712,427.84,10.413639;4.347691;5.387376;6.897994;7.552304;8.500843;9.674899;10.505047;11.406606;12.638662;13.620728;14.938325;15.866139;16.696436;17.517978;18.370932;19.406386;20.298196;-1,10.34375;4.296875;5.390625;6.84375;7.390625;8.390625;9.421875;10.375;11.359375;12.390625;13.453125;14.75;15.6875;16.5;17.5;18.34375;19.3125;20.296875;-1,0.403804;0.09426;0.178141;0.18624;0.195059;0.215219;0.230152;0.24246;0.240641;0.263994;0.273653;0.27619;0.299599;0.306473;0.302913;0.313586;0.323547;0.337487;-1,0.390625;0.09375;0.171875;0.1875;0.1875;0.1875;0.21875;0.234375;0.234375;0.25;0.265625;0.28125;0.265625;0.296875;0.296875;0.3125;0.3125;0.34375;-1,439;439;439;439;439;439;439;439;439;439;439;439;439;439;439;439;439;439;-1,0;336313;589086;928842;1269875;1611423;1952971;2294519;2636067;2977615;3319163;3660711;4002259;4343807;4685355;5026903;5368451;5709999;-1,0;336304;427855;520206;614087;708480;802873;897266;991659;1086052;1180445;1274838;1369231;1463624;1558017;1652410;1746803;1841196;-1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,22;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;-1,22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;-1,15270633;26512724;40579327;54654176;68745879;82837581;96929283;111025193;125284788;140400544;155696527;170988307;186284288;201580270;216872050;232168031;247464013;262755793;-1,1621.3;1631.16;1639.04;1659.94;1683.98;1707.43;1728.61;1749.73;1770.93;1801.07;1822.36;1843.55;1867.12;1889.86;1911.42;1933.11;1954.66;1976.25;-1,1625.22;1631.39;1656.23;1676.43;1703.76;1724.93;1746.09;1767.24;1789.33;1818.61;1839.82;1862.29;1885.69;1907.78;1929.16;1951.0;1972.58;1993.98;-1
503,1,3,32.952,32.828,1683869696,1782005760,93.59,9.946971;7.2024;8.263732,9.890625;7.15625;8.265625,0.395014;0.225024;1.622549,0.390625;0.21875;1.609375,438;438;438,0;332806;2039229,0;332803;424651,0;1;1,13;12;12,13;13;13,15112178;72868165;133402068,1622.81;1652.35;1658.06,1626.72;1646.93;1699.48
504,0,3,102.723,102.266,1686728704,2341425152,624.37,9.770349;26.074196;26.311103;-1,9.734375;25.9375;26.21875;-1,0.386707;0.993463;0.939914;-1,0.390625;0.984375;0.921875;-1,443;443;443;-1,0;329247;10937686;-1,0;329261;425233;-1,0;9;9;-1,146;137;137;-1,146;146;146;-1,14969836;357731892;703229634;-1,1625.27;1945.05;1982.09;-1,1629.07;1904.2;1959.0;-1
505,0,3,94.015,93.609,1184387072,2505240576,1259.66,8.484249;24.009672;23.85633;-1,8.453125;23.859375;23.765625;-1,0.332474;0.835834;0.788982;-1,0.328125;0.8125;0.796875;-1,425;425;425;-1,0;299810;9831571;-1,0;299769;386087;-1,0;13;13;-1,73;60;60;-1,73;73;73;-1,13567433;321524247;632089874;-1,1151.05;1524.43;1645.29;-1,1156.8;1492.18;1635.52;-1
506,0,7,193.184,192.516,1769852928,3627073536,1771.18,9.50552;18.323411;19.084048;20.291846;21.38775;22.420013;23.901138;-1,9.5;18.25;19.03125;20.21875;21.34375;22.359375;23.84375;-1,0.37328;0.645045;0.770181;1.446883;1.484663;2.310942;2.446008;-1,0.375;0.640625;0.78125;1.4375;1.484375;2.3125;2.453125;-1,429;429;429;429;429;429;429;-1,0;322282;7427444;14614965;21804369;29251142;36698768;-1,0;322295;414848;508187;603064;699773;796522;-1,0;7;7;7;7;7;7;-1,145;138;138;138;138;138;138;-1,145;145;145;145;145;145;145;-1,14640503;245179703;478399620;711631855;953137892;1194677656;1441734604;-1,1705.27;1810.18;1820.62;1843.96;1973.71;2209.48;2626.93;-1,1709.17;1784.32;1810.65;1928.52;2111.86;2527.13;2989.58;-1
507,1,3,26.66,26.453,2030391296,2111811584,77.65,9.39858;4.09065;5.6723,9.375;4.09375;5.671875,0.364025;0.102756;1.420503,0.359375;0.109375;1.40625,425;425;425,0;318463;559072,0;318461;405690,0;5;5,5;0;0,5;5;5,14440373;25137612;38473310,1952.81;1962.47;1970.32,1956.6;1962.88;2014.0
508,1,2,17.336,17.25,2033242112,2082353152,46.84,8.619343;4.422266,8.53125;4.421875,0.332026;1.095925,0.34375;1.09375,420;420,0;301375,0;301374,0;3,3;0,3;3,13636101;32989010,1954.65;1966.9,1958.12;1985.91
509,0,18,346.439,345.062,2033393664,2485202944,430.88,10.755446;4.402542;5.554602;6.58909;7.62292;8.703978;9.652897;10.815475;11.614335;12.659287;13.679699;14.702171;15.709556;16.788888;17.738799;18.770413;19.833571;21.125524;-1,10.75;4.375;5.546875;6.578125;7.546875;8.6875;9.578125;10.765625;11.5625;12.578125;13.578125;14.65625;15.703125;16.71875;17.703125;18.625;19.78125;21.03125;-1,0.411952;0.115974;0.164647;0.180559;0.210504;0.212716;0.215145;0.235873;0.246451;0.26588;0.263786;0.275925;0.292557;0.306316;0.316012;0.31933;0.336623;0.328738;-1,0.40625;0.109375;0.171875;0.171875;0.203125;0.203125;0.21875;0.234375;0.25;0.265625;0.265625;0.265625;0.296875;0.296875;0.3125;0.328125;0.34375;0.328125;-1,442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;-1,0;341450;599368;944267;1290428;1637119;1983865;2330633;2677401;3024169;3370937;3717705;4064473;4411241;4758009;5104777;5451545;5798313;-1,0;341447;434709;528767;624339;720439;816605;912793;1008981;1105169;1201357;1297545;1393733;1489921;1586109;1682297;1778485;1874673;-1,0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;-1,9;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;-1,9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,15514418;26980403;41275099;55573837;69893632;84209213;98529002;112848792;127393843;142749842;158290229;173830614;189370998;204911383;220451767;235992151;251532536;267072920;-1,1956.39;1966.4;1974.25;1995.16;2020.57;2043.19;2064.64;2086.05;2108.05;2138.59;2160.02;2181.69;2204.9;2227.72;2249.35;2270.69;2292.3;2313.92;-1,1960.37;1966.58;1991.46;2012.05;2039.41;2060.84;2082.25;2104.07;2126.8;2156.22;2177.88;2200.16;2223.6;2245.6;2266.91;2288.5;2310.1;2331.69;-1
510,0,6,163.032,160.891,2036494336,3914256384,1790.77,9.009828;17.770145;18.475625;20.276926;21.501159;22.565065;-1,9.0;17.703125;18.203125;20.078125;20.90625;22.28125;-1,0.348078;0.605126;1.384608;1.471456;2.67741;3.234236;-1,0.34375;0.609375;1.328125;1.421875;2.59375;3.125;-1,513;513;513;513;513;513;-1,0;313646;7211702;14190877;21418476;28648096;-1,0;312887;403312;495633;589854;684193;-1,0;30;30;30;30;30;-1,170;140;140;140;140;140;-1,170;170;170;170;170;170;-1,14220674;238045543;464466218;698881603;933380928;1175895285;-1,1958.23;2056.49;2062.41;2175.55;2337.06;2722.41;-1,1961.9;2031.2;2143.17;2300.77;2683.3;3138.42;-1
511,0,19,365.45,362.125,2123411456,3090698240,922.48,9.134284;4.684106;5.647142;6.621115;7.805032;8.581399;9.642401;10.505244;11.406452;12.965094;13.433523;14.484511;15.722983;15.93395;16.953746;17.802637;18.974832;19.801838;21.091127;-1,9.0625;4.59375;5.625;6.59375;7.640625;8.546875;9.578125;10.34375;11.296875;12.859375;13.328125;14.296875;15.453125;15.890625;16.875;17.8125;18.796875;19.734375;20.78125;-1,0.358295;0.120941;0.177917;0.287166;0.354159;0.373019;0.406004;0.41413;0.511708;0.474122;0.517772;0.499505;0.505732;0.532022;0.555585;0.553685;0.589403;0.606083;0.616261;-1,0.34375;0.125;0.1875;0.28125;0.34375;0.359375;0.40625;0.40625;0.515625;0.46875;0.515625;0.484375;0.5;0.53125;0.546875;0.546875;0.5625;0.609375;0.609375;-1,422;422;422;422;422;422;422;422;422;422;422;422;422;422;422;422;422;422;422;-1,0;310087;845419;1460246;2076343;2775550;3474757;4173964;4873171;5572378;6271585;6970792;7669999;8369206;9068413;9767620;10466827;11166034;11865241;-1,0;310082;395300;481305;568840;657170;745500;833830;922160;1010490;1098820;1187150;1275480;1363810;1452140;1540470;1628800;1717130;1805460;-1,0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,14046746;34101176;56739098;79385268;104707615;130025756;155348103;180666243;205988591;231720465;259135827;286719109;314302390;341889874;369473156;397056437;424639719;452223001;479806283;-1,2041.05;2057.79;2063.36;2081.8;2117.87;2172.17;2223.01;2273.85;2324.1;2382.0;2432.05;2483.13;2534.32;2584.63;2634.68;2684.59;2734.71;2785.46;2835.72;-1,2044.68;2056.79;2077.26;2112.66;2162.27;2217.82;2268.65;2318.94;2368.71;2426.74;2477.76;2528.11;2579.23;2629.43;2679.48;2729.38;2779.74;2830.54;2880.79;-1
512,1,2,20.871,20.453,2126123008,2186133504,57.23,10.532873;5.295033,10.453125;5.046875,0.415996;1.302434,0.40625;1.234375,442;442,0;341425,0;341418,0;3,3;0,3;3,15514416;37639567,2044.77;2062.09,2048.76;2084.88
513,0,14,328.139,324.0,2128007168,2996994048,828.73,9.930928;10.732871;11.694626;12.946915;14.457635;15.298334;16.218845;17.460012;18.150213;19.482818;20.171885;21.882201;22.263329;22.93559;-1,9.828125;10.609375;11.640625;12.75;14.234375;15.140625;16.0;17.390625;17.90625;19.265625;20.078125;21.21875;21.921875;22.875;-1,0.390126;0.350201;0.397943;0.612645;0.626492;0.619405;0.664995;0.710121;0.72087;0.716816;0.795165;0.767254;0.793545;0.773778;-1,0.375;0.34375;0.390625;0.609375;0.609375;0.625;0.65625;0.703125;0.71875;0.703125;0.78125;0.75;0.796875;0.765625;-1,441;441;441;441;441;441;441;441;441;441;441;441;441;441;-1,0;328853;3765316;7285872;10808109;14420532;18033104;21645839;25258802;28872072;32485743;36099925;39714745;43330348;-1,0;328868;421498;514929;609916;705873;801833;897796;993762;1089731;1185703;1281678;1377656;1473637;-1,0;12;12;12;12;12;12;12;12;12;12;12;12;12;-1,137;125;125;125;125;125;125;125;125;125;125;125;125;125;-1,137;137;137;137;137;137;137;137;137;137;137;137;137;137;-1,14940350;128089335;243974013;359871055;478656023;597445184;716242727;835052852;956255303;1085834407;1215713165;1345617061;1475554483;1605538017;-1,2046.11;2098.54;2104.23;2124.38;2166.05;2220.77;2273.8;2327.69;2381.69;2443.05;2497.82;2553.22;2608.27;2696.96;-1,2049.96;2086.42;2108.54;2145.13;2202.98;2257.12;2311.14;2364.38;2418.34;2480.14;2536.1;2590.35;2648.32;2754.39;-1
514,0,19,377.045,371.406,2172747776,2625789952,432.05,9.957418;4.979401;6.083558;7.088286;8.114184;9.118545;9.988975;10.687618;11.798901;12.889838;14.081437;15.005991;16.069265;17.031301;17.873243;18.794293;19.661155;20.555207;21.273745;-1,9.828125;4.96875;6.046875;6.96875;7.859375;8.90625;9.90625;10.53125;11.609375;12.796875;13.671875;14.671875;15.59375;16.75;17.6875;18.5625;19.25;20.453125;21.15625;-1,0.393598;0.13016;0.200462;0.203866;0.223358;0.234561;0.230969;0.241182;0.252318;0.282509;0.283651;0.28777;0.326054;0.320664;0.323998;0.329209;0.342935;0.340753;0.373955;-1,0.390625;0.125;0.203125;0.203125;0.21875;0.234375;0.21875;0.234375;0.25;0.28125;0.28125;0.296875;0.3125;0.328125;0.328125;0.328125;0.34375;0.34375;0.328125;-1,428;428;428;428;428;428;428;428;428;428;428;428;428;428;428;428;428;428;428;-1,0;323164;881969;1523104;2165475;2808355;3451237;4094121;4737007;5379895;6022785;6665677;7308571;7951467;8594365;9237265;9880167;10523071;11165977;-1,0;323087;411828;501349;592352;683855;775360;866867;958376;1049887;1141400;1232915;1324432;1415951;1507472;1598995;1690520;1782047;1873576;-1,0;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;-1,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;-1,14658575;35587755;59197681;82811651;106446680;130077500;153712527;177347548;201220029;226784301;252516395;278252682;303984772;329721059;355457342;381193620;406925714;432661997;458398280;-1,2088.65;2105.43;2110.99;2129.99;2153.86;2176.11;2196.22;2216.38;2236.55;2265.62;2285.76;2305.9;2326.92;2349.2;2369.79;2390.08;2410.53;2430.85;2452.18;-1,2092.41;2104.3;2125.26;2145.19;2170.64;2191.48;2211.58;2231.77;2252.8;2281.0;2301.18;2321.17;2344.42;2364.96;2385.29;2405.79;2425.97;2446.67;2467.68;-1
515,1,8,91.494,90.625,2171682816,2409750528,227.04,10.84067;4.863411;5.956991;6.70966;7.608116;8.471813;9.682327;10.771375,10.578125;4.8125;5.921875;6.703125;7.546875;8.453125;9.578125;10.65625,0.420079;0.111078;0.171579;0.169806;0.195402;0.203737;0.231918;2.762723,0.40625;0.109375;0.171875;0.171875;0.1875;0.203125;0.234375;2.75,438;438;438;438;438;438;438;438,0;341451;599398;944373;1290789;1637866;1985333;2333358,0;341446;434704;528797;624521;720793;817067;913343,0;1;1;1;1;1;1;1,16;15;15;15;15;15;15;15,16;16;16;16;16;16;16;16,15514414;26984561;41279211;55586268;69922753;84275904;98658269;113069872,2088.21;2098.21;2105.98;2126.57;2151.66;2175.64;2197.51;2219.34,2092.15;2098.29;2122.92;2143.3;2171.92;2193.75;2215.53;2298.14
516,0,16,326.593,322.078,2171449344,2996498432,786.83,9.396532;6.921578;7.997653;8.914157;10.548245;11.454889;12.289798;13.348429;14.304803;14.96334;15.877781;16.886731;17.759127;19.605848;20.261151;21.008084;-1,9.328125;6.84375;7.96875;8.828125;10.234375;11.359375;11.828125;13.046875;14.171875;14.921875;15.84375;16.78125;17.703125;19.25;19.859375;20.734375;-1,0.364732;0.207946;0.255292;0.429776;0.45807;0.478914;0.504215;0.507611;0.617043;0.550388;0.582389;0.594929;0.639722;0.639991;0.693631;0.686064;-1,0.375;0.203125;0.25;0.40625;0.4375;0.484375;0.46875;0.484375;0.609375;0.546875;0.578125;0.59375;0.640625;0.640625;0.6875;0.65625;-1,442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;-1,0;319749;1957953;3678500;5400324;7208201;9016124;10824086;12632087;14440136;16248243;18056419;19864676;21673027;23481486;25290068;-1,0;319727;408577;498221;589397;681395;773425;865471;957525;1049587;1141657;1233735;1325821;1417915;1510017;1602127;-1,0;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;-1,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;-1,14500305;69969257;128114726;186272644;247195556;308122664;369049776;429976890;491649620;557918092;624452911;690991924;757530949;824078356;890629963;957189955;-1,2087.15;2116.21;2121.67;2140.55;2182.1;2234.67;2286.12;2338.64;2390.29;2450.19;2501.91;2554.37;2607.79;2659.91;2711.75;2763.47;-1,2090.9;2110.84;2131.72;2168.55;2224.36;2276.58;2329.1;2380.69;2432.5;2492.24;2544.84;2596.53;2650.24;2702.16;2753.87;2805.84;-1
517,0,15,311.411,310.688,2172928000,4514488320,2233.09,9.53873;6.962931;8.225627;8.997473;10.573461;11.449303;12.459552;13.811316;14.558677;15.498491;16.50009;17.555441;18.910483;19.607206;20.538877;-1,9.5;6.921875;8.203125;8.984375;10.5;11.4375;12.453125;13.8125;14.546875;15.40625;16.5;17.515625;18.765625;19.546875;20.5;-1,0.382424;0.302872;0.270471;0.821451;1.045089;1.082126;1.109133;1.173055;1.202841;1.312007;1.303268;1.587436;1.473018;1.487366;1.564885;-1,0.375;0.3125;0.28125;0.828125;1.046875;1.09375;1.109375;1.171875;1.203125;1.3125;1.3125;1.59375;1.46875;1.46875;1.5625;-1,429;429;429;429;429;429;429;429;429;429;429;429;429;429;429;-1,0;326016;1996667;3750809;5506252;7522243;9538769;11555295;13571821;15588347;17604873;19621399;21637925;23654451;25670977;-1,0;325963;415970;506779;599162;692945;786727;880509;974291;1068073;1161855;1255637;1349419;1443201;1536983;-1,0;24;24;24;24;24;24;24;24;24;24;24;24;24;24;-1,32;8;8;8;8;8;8;8;8;8;8;8;8;8;8;-1,32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;-1,14791262;71338259;130604036;189873848;257523289;325193860;392860223;460530794;528430753;601876581;675773075;749669566;823561857;897458349;971354840;-1,2088.93;2118.1;2123.67;2142.81;2278.86;2442.32;2604.49;2767.1;2929.01;3101.25;3263.54;3426.41;3595.67;3759.22;3923.51;-1,2092.71;2112.69;2133.74;2247.93;2430.48;2593.38;2755.94;2917.88;3081.39;3252.48;3415.24;3583.57;3747.95;3911.97;4093.36;-1
518,1,5,46.519,46.406,2204717056,2348544000,137.16,9.715468;4.206197;5.694197;6.245752;7.297166,9.6875;4.203125;5.65625;6.21875;7.296875,0.389102;0.084846;0.148435;0.16408;1.959363,0.390625;0.09375;0.15625;0.171875;1.953125,430;430;430;430;430,0;329865;579076;912366;1246974,0;329864;420096;511137;603748,0;1;1;1;1,10;9;9;9;9,10;10;10;10;10,14975228;26052610;39865684;53682792;67520960,2119.38;2129.19;2136.77;2156.08;2180.39,2123.26;2129.23;2152.57;2172.88;2239.77
