index,steps,rules,atoms,variables,sccs,t_solve_list,t_ground_list,t_parse_list,mem_start_bytes_list,mem_solve_bytes_list,ground_file_bytes_list
375,4,1,-1,-1,-1,0.01s;0.428s;0.785s;1.212s;-1,3.967s;13.958s;19.761s;27.276s;-1,0.006s;0.006s;0.006s;0.006s;-1,27348992;41938944;365203456;542466048;-1,27529216;41938944;365379584;542466048;-1,13687419;352299684;535840400;719385202;-1
376,3,1,-1,-1,-1,0.01s;0.511s;1.026s;-1,3.875s;14.495s;20.521s;-1,0.006s;0.012s;0.012s;-1,27181056;41775104;380043264;-1,27365376;41775104;378064896;-1,13516764;366255371;565993744;-1
377,3,1,-1,-1,-1,0.011s;0.45s;0.821s;-1,4.687s;14.693s;20.83s;-1,0.004s;0.01s;0.009s;-1,27189248;42086400;380895232;-1,27369472;42086400;380895232;-1,13840974;367243366;558389666;-1
378,3,1,-1,-1,-1,0.01s;1.113s;2.176s;-1,3.679s;16.85s;25.872s;-1,0.009s;0.007s;0.008s;-1,27365376;41480192;495091712;-1,27537408;41480192;495091712;-1,13206553;485599650;802973551;-1
379,5,1,-1,-1,-1,0.01s;0.36s;0.593s;0.836s;1.125s;-1,3.653s;11.848s;16.234s;21.447s;27.548s;-1,0.005s;0.006s;0.006s;0.007s;0.007s;-1,27402240;41299968;337838080;492621824;647413760;-1,27594752;41299968;337838080;492621824;647413760;-1,12995289;322362802;483795492;645228182;806660872;-1
380,3,1,-1,-1,-1,0.01s;0.448s;0.813s;-1,4.391s;15.217s;21.633s;-1,0.004s;0.008s;0.008s;-1,27246592;42725376;386215936;-1,27426816;42725376;386215936;-1,14498656;372777822;566963458;-1
382,3,1,-1,-1,-1,0.009s;0.468s;1.116s;-1,3.839s;14.851s;20.496s;-1,0.006s;0.006s;0.008s;-1,25092096;38428672;377393152;-1,25276416;38567936;376582144;-1,13247437;366219167;565759415;-1
383,3,1,-1,-1,-1,0.011s;0.917s;1.685s;-1,4.239s;21.283s;26.094s;-1,0.006s;0.009s;0.008s;-1,25743360;39428096;431878144;-1,25575424;38862848;432054272;-1,13915196;423083818;677786607;-1
384,4,1,-1,-1,-1,0.012s;0.395s;0.685s;0.929s;-1,4.653s;15.024s;21.108s;28.117s;-1,0.005s;0.007s;0.007s;0.007s;-1,25653248;39346176;356691968;522313728;-1,25608192;38895616;356708352;522461184;-1,13811150;344972899;517726186;690494593;-1
385,3,1,-1,-1,-1,0.01s;0.875s;1.592s;-1,4.079s;16.827s;25.534s;-1,0.005s;0.007s;0.007s;-1,25870336;38846464;409268224;-1,26173440;39018496;408682496;-1,13242527;399159159;639958832;-1
386,2,1,-1,-1,-1,0.011s;1.377s;-1,4.845s;20.544s;-1,0.005s;0.008s;-1,26046464;40169472;-1,26206208;40398848;-1,14713801;520384834;-1
387,2,1,-1,-1,-1,0.011s;0.75s;-1,5.507s;21.768s;-1,0.005s;0.006s;-1,25825280;40300544;-1,25628672;39690240;-1,14602855;417945286;-1
388,3,1,-1,-1,-1,0.011s;0.859s;1.577s;-1,4.255s;17.343s;25.203s;-1,0.005s;0.006s;0.006s;-1,25792512;38862848;407363584;-1,26112000;38895616;407363584;-1,13266360;395296728;634129034;-1
389,3,1,-1,-1,-1,0.012s;1.193s;2.252s;-1,4.604s;15.48s;23.623s;-1,0.006s;0.006s;0.01s;-1,25866240;39256064;350302208;-1,26185728;38703104;349937664;-1,13589863;338261320;507645382;-1
390,2,1,-1,-1,-1,0.011s;1.131s;-1,4.554s;24.233s;-1,0.005s;0.007s;-1,25858048;39849984;-1,26181632;40071168;-1,13816427;448654417;-1
391,2,1,-1,-1,-1,0.011s;1.943s;-1,4.517s;22.344s;-1,0.007s;0.008s;-1,26267648;41230336;-1,25980928;41230336;-1,13897201;580802359;-1
392,4,1,-1,-1,-1,0.011s;0.41s;0.687s;0.93s;-1,4.849s;19.983s;22.115s;24.896s;-1,0.005s;0.007s;0.007s;0.007s;-1,26394624;40251392;367091712;536969216;-1,26611712;40284160;367091712;536969216;-1,14291326;353782611;530926130;708070449;-1
393,3,1,-1,-1,-1,0.01s;0.52s;1.113s;-1,3.941s;15.021s;21.382s;-1,0.005s;0.006s;0.009s;-1,25882624;39968768;384462848;-1,25878528;39399424;382603264;-1,13888814;371763824;574687320;-1
394,3,1,-1,-1,-1,0.011s;0.619s;1.293s;-1,5.291s;18.929s;24.766s;-1,0.005s;0.007s;0.006s;-1,26050560;41066496;447643648;-1,25952256;41254912;447643648;-1,15118888;437468556;674687794;-1
395,4,1,-1,-1,-1,0.012s;0.409s;0.672s;0.962s;-1,4.689s;14.405s;22.143s;25.782s;-1,0.005s;0.006s;0.006s;0.007s;-1,26210304;42287104;382746624;561164288;-1,26050560;42287104;382763008;560820224;-1,14831816;371560331;557636417;743715174;-1
396,3,1,-1,-1,-1,0.011s;0.93s;1.79s;-1,4.254s;17.302s;26.617s;-1,0.006s;0.006s;0.007s;-1,26206208;40697856;446246912;-1,26083328;40087552;446443520;-1,14399360;437248660;700468313;-1
397,3,1,-1,-1,-1,0.012s;0.957s;1.706s;-1,4.534s;17.063s;25.437s;-1,0.005s;0.008s;0.008s;-1,26357760;42295296;461176832;-1,26640384;40493056;461377536;-1,14810909;452825765;725172924;-1
398,3,1,-1,-1,-1,0.011s;0.535s;1.103s;-1,3.976s;15.926s;23.169s;-1,0.006s;0.007s;0.008s;-1,26501120;41664512;390205440;-1,26931200;40194048;390418432;-1,14051247;378746293;585435061;-1
399,3,1,-1,-1,-1,0.01s;0.357s;0.591s;-1,3.614s;11.505s;17.219s;-1,0.005s;0.008s;0.008s;-1,26595328;39362560;338997248;-1,27025408;38690816;339255296;-1,12842603;325446286;488435877;-1
400,3,1,-1,-1,-1,0.011s;0.619s;1.391s;-1,4.045s;15.514s;24.806s;-1,0.008s;0.008s;0.009s;-1,26472448;40316928;411807744;-1,26910720;40591360;411807744;-1,14006163;398461076;626852760;-1
401,4,1,-1,-1,-1,0.011s;0.39s;0.668s;0.907s;-1,4.095s;14.704s;19.302s;23.931s;-1,0.006s;0.008s;0.008s;0.009s;-1,26361856;40136704;361324544;529162240;-1,26210304;40382464;361783296;529383424;-1,14003958;349534092;524565272;699601977;-1
402,4,1,-1,-1,-1,0.01s;0.421s;0.75s;1.177s;-1,3.786s;13.893s;19.744s;26.918s;-1,0.008s;0.007s;0.008s;0.009s;-1,26681344;41205760;352382976;519643136;-1,26210304;39010304;352382976;519872512;-1,13108771;337679637;513639385;689599761;-1
403,3,1,-1,-1,-1,0.009s;0.396s;0.663s;-1,4.052s;13.611s;18.314s;-1,0.006s;0.009s;0.006s;-1,26427392;40103936;362074112;-1,26824704;40140800;362106880;-1,14041257;349633763;524719615;-1
404,2,1,-1,-1,-1,0.011s;1.847s;-1,4.146s;22.547s;-1,0.005s;0.007s;-1,26308608;39534592;-1,26701824;39784448;-1,13299669;563439434;-1
405,4,1,-1,-1,-1,0.011s;0.398s;0.676s;0.942s;-1,4.38s;13.061s;21.777s;25.981s;-1,0.005s;0.007s;0.007s;0.007s;-1,26390528;41988096;371691520;543494144;-1,26533888;42192896;371691520;541249536;-1,14442992;357826103;537010050;716193997;-1
406,4,1,-1,-1,-1,0.01s;0.434s;0.778s;1.203s;-1,4.493s;13.48s;19.245s;26.146s;-1,0.006s;0.011s;0.007s;0.007s;-1,26460160;41533440;363917312;537206784;-1,26750976;41533440;363917312;537538560;-1,13570657;349804596;532086920;714375074;-1
407,3,1,-1,-1,-1,0.011s;0.464s;0.843s;-1,4.165s;14.728s;22.506s;-1,0.006s;0.007s;0.007s;-1,26472448;42082304;393728000;-1,26730496;42082304;393728000;-1,14255570;381000851;579219034;-1
408,4,1,-1,-1,-1,0.01s;0.353s;0.595s;0.846s;-1,3.77s;12.541s;18.184s;23.539s;-1,0.004s;0.007s;0.007s;0.008s;-1,26259456;41152512;341712896;501075968;-1,26583040;41152512;341078016;501075968;-1,13141307;328418220;492898342;657379024;-1
409,4,1,-1,-1,-1,0.01s;0.37s;0.623s;0.861s;-1,3.745s;11.579s;17.925s;23.096s;-1,0.006s;0.006s;0.007s;0.007s;-1,26578944;41369600;348917760;509562880;-1,26906624;39133184;348921856;509562880;-1,13361415;334358180;501812568;669267156;-1
410,3,1,-1,-1,-1,0.01s;0.379s;0.684s;-1,3.985s;12.042s;22.449s;-1,0.006s;0.006s;0.008s;-1,26312704;41680896;356139008;-1,26640384;41680896;356499456;-1,13836223;343553584;515601535;-1
411,5,1,-1,-1,-1,0.01s;0.371s;0.591s;0.847s;1.157s;-1,3.727s;13.051s;17.954s;25.962s;27.089s;-1,0.005s;0.007s;0.007s;0.006s;0.008s;-1,26607616;40861696;341594112;498401280;655327232;-1,26775552;40861696;341594112;498401280;653099008;-1,12952109;326651532;490246685;653842012;817437513;-1
412,4,1,-1,-1,-1,0.011s;0.388s;0.687s;0.926s;-1,4.606s;16.018s;20.032s;27.452s;-1,0.005s;0.008s;0.008s;0.008s;-1,26447872;40325120;359723008;525750272;-1,26812416;40349696;359723008;525750272;-1,13935706;345728302;518860872;691993442;-1
413,3,1,-1,-1,-1,0.011s;0.81s;1.433s;-1,4.72s;20.409s;25.565s;-1,0.006s;0.007s;0.008s;-1,26722304;42688512;434532352;-1,27025408;42688512;434880512;-1,14865024;425003076;668454143;-1
414,3,1,-1,-1,-1,0.012s;0.962s;1.741s;-1,4.387s;19.222s;24.416s;-1,0.006s;0.008s;0.007s;-1,26505216;42393600;458092544;-1,26697728;42397696;458092544;-1,14354923;447535651;716003305;-1
415,3,1,-1,-1,-1,0.011s;0.708s;1.328s;-1,4.058s;16.87s;24.582s;-1,0.005s;0.009s;0.008s;-1,26652672;41590784;400207872;-1,26820608;41598976;400207872;-1,13565458;386320372;607857796;-1
416,4,1,-1,-1,-1,0.01s;0.355s;0.58s;0.843s;-1,3.559s;11.093s;16.113s;24.634s;-1,0.004s;0.007s;0.006s;0.006s;-1,26525696;39071744;340426752;499580928;-1,26828800;39264256;340590592;499580928;-1,12974942;327458322;491491868;655528362;-1
417,3,1,-1,-1,-1,0.01s;0.52s;1.031s;-1,3.816s;16.417s;20.06s;-1,0.006s;0.006s;0.006s;-1,26406912;41115648;374657024;-1,26742784;41115648;374837248;-1,13100109;362296596;559740224;-1
418,2,1,-1,-1,-1,0.01s;1.988s;-1,4.228s;20.125s;-1,0.008s;0.008s;-1,26492928;42434560;-1,26726400;42434560;-1,14462506;618681016;-1
419,4,1,-1,-1,-1,0.011s;0.381s;0.614s;0.858s;-1,4.228s;13.683s;17.157s;21.93s;-1,0.005s;0.006s;0.007s;0.007s;-1,26464256;41455616;346361856;503640064;-1,26759168;41455616;344145920;503291904;-1,13337370;331417280;497397172;663378864;-1
420,4,1,-1,-1,-1,0.011s;0.404s;0.663s;0.943s;-1,4.261s;13.61s;19.157s;25.417s;-1,0.005s;0.008s;0.006s;0.008s;-1,26583040;42610688;377057280;551624704;-1,26853376;42614784;377057280;551624704;-1,14649199;363547697;545606866;727666035;-1
421,4,1,-1,-1,-1,0.01s;0.435s;0.783s;1.198s;-1,4.065s;13.548s;19.048s;25.591s;-1,0.005s;0.007s;0.007s;0.008s;-1,26476544;41648128;364118016;539107328;-1,26513408;41648128;364118016;539107328;-1,13637238;349983016;532383294;714784132;-1
422,3,1,-1,-1,-1,0.011s;0.532s;1.06s;-1,4.353s;15.214s;22.804s;-1,0.004s;0.007s;0.008s;-1,26583040;41357312;383512576;-1,26906624;41357312;383873024;-1,13345912;371813888;574350848;-1
423,3,1,-1,-1,-1,0.011s;0.563s;1.086s;-1,4.502s;17.147s;25.001s;-1,0.006s;0.007s;0.008s;-1,26521600;41795584;389062656;-1,26923008;41795584;389070848;-1,13841009;375956559;580985942;-1
424,4,1,-1,-1,-1,0.011s;0.373s;0.589s;0.934s;-1,4.144s;12.351s;17.923s;22.343s;-1,0.005s;0.008s;0.008s;0.008s;-1,26583040;40996864;342523904;499867648;-1,26890240;40996864;342523904;499867648;-1,13045615;327590132;491683495;655777892;-1
425,2,1,-1,-1,-1,0.01s;1.101s;-1,4.133s;17.968s;-1,0.005s;0.008s;-1,26554368;41791488;-1,26857472;41791488;-1,13947960;450835376;-1
426,3,1,-1,-1,-1,0.011s;0.436s;0.788s;-1,3.963s;14.541s;20.012s;-1,0.007s;0.009s;0.007s;-1,26345472;41586688;363491328;-1,26554368;41586688;361267200;-1,13538920;349273607;531268786;-1
427,2,1,-1,-1,-1,0.011s;1.273s;-1,4.506s;20.371s;-1,0.005s;0.007s;-1,26382336;42229760;-1,26677248;42229760;-1,14178547;555680806;-1
428,3,1,-1,-1,-1,0.01s;1.459s;2.919s;-1,3.595s;16.368s;25.228s;-1,0.007s;0.007s;0.008s;-1,26554368;41132032;524333056;-1,26730496;41132032;524525568;-1,12965444;517682710;869988511;-1
429,3,1,-1,-1,-1,0.011s;0.456s;0.823s;-1,4.094s;18.937s;24.534s;-1,0.005s;0.008s;0.01s;-1,26382336;42315776;378843136;-1,26640384;42315776;378843136;-1,14141007;365147979;555382339;-1
430,2,1,-1,-1,-1,0.011s;0.781s;-1,4.563s;20.693s;-1,0.006s;0.007s;-1,26750976;42475520;-1,26992640;42475520;-1,14551010;412166652;-1
431,3,1,-1,-1,-1,0.011s;0.401s;0.667s;-1,5.088s;17.558s;24.074s;-1,0.006s;0.008s;0.007s;-1,26587136;42622976;376598528;-1,26984448;42631168;376598528;-1,14650889;363051312;544848133;-1
432,3,1,-1,-1,-1,0.011s;0.551s;1.162s;-1,4.769s;18.154s;27.871s;-1,0.006s;0.008s;0.008s;-1,26583040;42233856;396701696;-1,26947584;42233856;396701696;-1,14344237;383939736;593550804;-1
433,2,1,-1,-1,-1,0.011s;1.507s;-1,4.711s;25.589s;-1,0.004s;0.008s;-1,26677248;41058304;-1,27037696;41058304;-1,13153263;490805657;-1
434,3,1,-1,-1,-1,0.011s;0.478s;0.817s;-1,4.374s;17.009s;26.529s;-1,0.005s;0.008s;0.008s;-1,26775552;41811968;369004544;-1,27062272;39751680;369004544;-1,13737936;353943965;538374293;-1
435,3,1,-1,-1,-1,0.011s;0.517s;1.039s;-1,3.948s;15.206s;23.781s;-1,0.006s;0.006s;0.007s;-1,26828800;40042496;371388416;-1,27033600;40042496;371388416;-1,13022635;357590690;552599477;-1
436,3,1,-1,-1,-1,0.01s;0.37s;0.623s;-1,4.264s;13.716s;20.712s;-1,0.004s;0.006s;0.006s;-1,26812416;41418752;346800128;-1,27037696;41418752;346816512;-1,13340000;333607076;500681578;-1
437,2,1,-1,-1,-1,0.011s;0.499s;-1,4.759s;25.401s;-1,0.006s;0.008s;-1,26951680;42483712;-1,27107328;42483712;-1,14424141;382706606;-1
438,3,1,-1,-1,-1,0.012s;0.389s;0.65s;-1,4.546s;16.078s;21.959s;-1,0.005s;0.007s;0.007s;-1,26718208;41603072;355434496;-1,26939392;41603072;355434496;-1,13659421;341013962;511796190;-1
439,3,1,-1,-1,-1,0.011s;0.454s;0.812s;-1,4.611s;17.98s;23.246s;-1,0.006s;0.008s;0.007s;-1,26939392;39940096;363851776;-1,27111424;40173568;363851776;-1,13561040;349853364;532193144;-1
440,2,1,-1,-1,-1,0.011s;0.478s;-1,5.013s;20.492s;-1,0.004s;0.007s;-1,26853376;42856448;-1,27144192;42860544;-1,14855971;380589311;-1
441,3,1,-1,-1,-1,0.011s;0.43s;0.776s;-1,4.402s;15.431s;21.063s;-1,0.005s;0.006s;0.007s;-1,26836992;42307584;366698496;-1,26148864;42307584;366698496;-1,13221076;351552225;534625997;-1
442,2,1,-1,-1,-1,0.011s;1.273s;-1,3.99s;17.611s;-1,0.007s;0.007s;-1,26648576;40460288;-1,27017216;40460288;-1,13444758;470079586;-1
443,3,1,-1,-1,-1,0.012s;0.424s;0.685s;-1,4.667s;14.699s;21.818s;-1,0.004s;0.007s;0.007s;-1,26669056;43438080;382124032;-1,26955776;43626496;382124032;-1,14777767;367551110;551602612;-1
444,4,1,-1,-1,-1,0.011s;0.4s;0.674s;0.9s;-1,4.369s;14.995s;20.931s;27.88s;-1,0.006s;0.007s;0.007s;0.007s;-1,26951680;42975232;358817792;523628544;-1,27181056;42975232;358817792;523628544;-1,13849839;343336777;515267233;642606188;-1
445,1,1,-1,-1,-1,0.011s;-1,4.396s;-1,0.006s;-1,26697728;-1,27066368;-1,14326903;-1
446,4,1,-1,-1,-1,0.012s;0.389s;0.651s;0.929s;-1,4.298s;13.55s;19.608s;28.278s;-1,0.006s;0.008s;0.008s;0.006s;-1,26603520;43364352;373321728;545447936;-1,26808320;43364352;373321728;545447936;-1,14215487;358439914;537946185;717453576;-1
447,3,1,-1,-1,-1,0.011s;0.899s;1.617s;-1,4.329s;16.344s;23.99s;-1,0.005s;0.007s;0.009s;-1,26636288;42651648;429023232;-1,27004928;42651648;429023232;-1,13739984;416311706;667272196;-1
448,3,1,-1,-1,-1,0.01s;0.834s;1.534s;-1,3.802s;20.974s;22.184s;-1,0.004s;0.007s;0.008s;-1,26779648;41926656;410841088;-1,27148288;41926656;407875584;-1,13048645;397411592;636970372;-1
449,4,1,-1,-1,-1,0.012s;0.461s;0.655s;0.913s;-1,7.468s;25.914s;19.675s;26.053s;-1,0.008s;0.012s;0.008s;0.009s;-1,26525696;42815488;362295296;532115456;-1,26890240;42823680;362303488;532115456;-1,14095899;349438632;524405973;699373398;-1
450,4,1,-1,-1,-1,0.011s;0.493s;0.985s;1.421s;-1,3.765s;13.949s;19.862s;27.35s;-1,0.005s;0.008s;0.012s;0.009s;-1,26759168;39198720;363421696;546148352;-1,27156480;39469056;363421696;546148352;-1,12792168;348442598;538631306;728820014;-1
451,4,1,-1,-1,-1,0.011s;0.404s;0.659s;0.934s;-1,4.4s;13.68s;19.963s;26.896s;-1,0.009s;0.008s;0.008s;0.009s;-1,26808320;43212800;374484992;547282944;-1,27213824;43212800;374484992;547282944;-1,14252602;359814574;540021884;720229194;-1
452,2,1,-1,-1,-1,0.011s;0.546s;-1,4.249s;23.569s;-1,0.006s;0.008s;-1,26890240;42946560;-1,27287552;42946560;-1,13971041;361515809;-1
453,2,1,-1,-1,-1,0.012s;0.406s;-1,5.741s;20.972s;-1,0.008s;0.014s;-1,26812416;42004480;-1,27148288;42012672;-1,12859198;322392092;-1
455,2,1,-1,-1,-1,0.012s;0.517s;-1,6.086s;25.305s;-1,0.007s;0.009s;-1,26812416;42631168;-1,27238400;42631168;-1,13525869;356485418;-1
456,2,1,-1,-1,-1,0.012s;0.625s;-1,6.201s;27.145s;-1,0.01s;0.01s;-1,27037696;42835968;-1,27430912;42835968;-1,13676736;370294198;-1
457,3,1,-1,-1,-1,0.012s;0.414s;0.688s;-1,6.613s;16.716s;25.071s;-1,0.007s;0.007s;0.008s;-1,27037696;43638784;383193088;-1,27332608;43638784;383193088;-1,14607764;368819264;553542178;-1
458,4,1,-1,-1,-1,0.01s;0.371s;0.617s;0.834s;-1,4.079s;13.57s;22.638s;25.964s;-1,0.006s;0.008s;0.008s;0.007s;-1,27181056;42229760;344690688;502480896;-1,27283456;42229760;344690688;502480896;-1,13055448;328537140;493104387;657673371;-1
459,3,1,-1,-1,-1,0.011s;0.404s;0.657s;-1,4.606s;16.157s;23.563s;-1,0.006s;0.008s;0.008s;-1,26955776;42860544;363261952;-1,27406336;42860544;363261952;-1,13848417;348085821;522428627;-1
460,3,1,-1,-1,-1,0.011s;0.407s;0.661s;-1,4.489s;19.611s;21.124s;-1,0.006s;0.009s;0.008s;-1,26775552;42971136;367403008;-1,27222016;42971136;367403008;-1,14058098;352448440;528970042;-1
461,2,1,-1,-1,-1,0.011s;0.415s;-1,4.987s;16.238s;-1,0.005s;0.007s;-1,26894336;43597824;-1,27336704;43597824;-1,14659940;366627338;-1
462,3,1,-1,-1,-1,0.011s;0.382s;0.646s;-1,4.806s;15.732s;21.949s;-1,0.006s;0.009s;0.008s;-1,26791936;42442752;355266560;-1,27242496;42442752;355266560;-1,13545908;339874739;510110638;-1
463,1,1,-1,-1,-1,0.011s;-1,5.29s;-1,0.007s;-1,26796032;-1,27238400;-1,14868447;-1
464,3,1,-1,-1,-1,0.011s;0.395s;0.651s;-1,4.549s;15.817s;23.554s;-1,0.007s;0.009s;0.008s;-1,26370048;42979328;363614208;-1,26734592;42979328;363614208;-1,13868936;348315776;522779120;-1
465,3,1,-1,-1,-1,0.011s;0.554s;1.094s;-1,4.411s;18.608s;26.025s;-1,0.007s;0.009s;0.008s;-1,26931200;42725376;387407872;-1,27185152;42725376;387407872;-1,13652637;373036495;576526625;-1
466,3,1,-1,-1,-1,0.01s;0.514s;1.017s;-1,4.129s;14.905s;21.227s;-1,0.006s;0.009s;0.008s;-1,26902528;41906176;373743616;-1,27086848;41906176;373743616;-1,12799455;358773811;554182421;-1
467,3,1,-1,-1,-1,0.011s;0.419s;0.679s;-1,4.602s;15.006s;21.828s;-1,0.007s;0.008s;0.014s;-1,26931200;43626496;377810944;-1,27361280;43626496;377810944;-1,14558047;363184782;545077064;-1
468,2,1,-1,-1,-1,0.011s;0.788s;-1,4.644s;19.365s;-1,0.006s;0.013s;-1,26722304;43659264;-1,27041792;40579072;-1,14626826;475806617;-1
469,3,1,-1,-1,-1,0.01s;0.898s;1.638s;-1,4.119s;17.093s;25.738s;-1,0.005s;0.008s;0.01s;-1,26779648;40062976;426016768;-1,27090944;40087552;426016768;-1,13541645;413098507;661694783;-1
470,1,1,-1,-1,-1,0.01s;-1,3.857s;-1,0.007s;-1,27127808;-1,27271168;-1,12993682;-1
471,3,1,-1,-1,-1,0.01s;0.514s;1.095s;-1,4.65s;18.099s;24.656s;-1,0.005s;0.006s;0.007s;-1,27213824;43585536;399790080;-1,27348992;43585536;399790080;-1,14395490;385823835;596357702;-1
472,1,1,-1,-1,-1,0.01s;-1,4.169s;-1,0.005s;-1,26869760;-1,27185152;-1,13685283;-1
473,3,1,-1,-1,-1,0.012s;0.446s;0.808s;-1,4.365s;15.596s;24.802s;-1,0.007s;0.009s;0.008s;-1,26644480;42999808;369733632;-1,26959872;42999808;369733632;-1,13789553;354574315;539302317;-1
474,1,1,-1,-1,-1,0.01s;-1,4.471s;-1,0.004s;-1,27553792;-1,27557888;-1,13884570;-1
475,3,1,-1,-1,-1,0.011s;0.527s;1.074s;-1,4.192s;16.864s;22.77s;-1,0.005s;0.007s;0.011s;-1,27369472;42786816;376516608;-1,27504640;42786816;376516608;-1,13488960;361491656;558804823;-1
476,3,1,-1,-1,-1,0.01s;0.418s;0.773s;-1,3.775s;14.186s;20.428s;-1,0.005s;0.007s;0.006s;-1,26910720;42147840;348467200;-1,27230208;42147840;348467200;-1,12922704;332389511;505602118;-1
477,1,1,-1,-1,-1,0.011s;-1,4.34s;-1,0.007s;-1,26902528;-1,27279360;-1,13517863;-1
478,2,1,-1,-1,-1,0.012s;0.582s;-1,5.968s;18.865s;-1,0.005s;0.007s;-1,27111424;44175360;-1,27189248;44179456;-1,15012125;398843170;-1
479,2,1,-1,-1,-1,0.011s;0.552s;-1,5.01s;23.682s;-1,0.004s;0.007s;-1,26619904;43302912;-1,26947584;43302912;-1,14087920;374667175;-1
480,2,1,-1,-1,-1,0.011s;1.779s;-1,4.616s;24.199s;-1,0.005s;0.007s;-1,29958144;43180032;-1,29958144;43180032;-1,13850534;657308268;-1
481,2,1,-1,-1,-1,0.011s;0.702s;-1,4.38s;18.808s;-1,0.005s;0.006s;-1,26812416;42401792;-1,27123712;42401792;-1,13291121;374320693;-1
482,3,1,-1,-1,-1,0.01s;0.372s;0.61s;-1,3.928s;12.781s;18.236s;-1,0.004s;0.006s;0.006s;-1,26828800;42151936;348684288;-1,27140096;42151936;348684288;-1,13022379;332756546;499420171;-1
483,3,1,-1,-1,-1,0.011s;0.456s;0.817s;-1,4.232s;16.572s;23.436s;-1,0.006s;0.007s;0.008s;-1,26939392;43204608;376426496;-1,27246592;43208704;376426496;-1,14040101;361518931;549860800;-1
484,3,1,-1,-1,-1,0.011s;0.745s;1.463s;-1,4.368s;18.8s;27.195s;-1,0.005s;0.008s;0.011s;-1,27095040;43360256;412561408;-1,27447296;43360256;412561408;-1,14209681;399057915;628074794;-1
485,2,1,-1,-1,-1,0.012s;1.775s;-1,4.111s;19.626s;-1,0.006s;0.011s;-1,27267072;42749952;-1,27418624;42749952;-1,13650339;565771030;-1
486,1,14971915,475783,453245,0,0.01s;1.484s,4.827s;16.35s,0.006s;0.008s,27066368;43966464,27394048;71573504,14909213;369822310
487,2,1,-1,-1,-1,0.01s;0.4s;-1,4.212s;16.027s;-1,0.006s;0.007s;-1,27279360;43139072;-1,27447296;43139072;-1,13910689;354835350;-1
488,3,1,-1,-1,-1,0.011s;0.568s;1.172s;-1,5.214s;20.122s;26.892s;-1,0.004s;0.01s;0.007s;-1,29908992;43843584;404156416;-1,29908992;43843584;404156416;-1,14625592;390327435;603390102;-1
489,1,1,-1,-1,-1,0.01s;-1,4.203s;-1,0.005s;-1,29941760;-1,29941760;-1,13986281;-1
490,2,1,-1,-1,-1,0.011s;1.44s;-1,4.031s;18.936s;-1,0.004s;0.006s;-1,26894336;42921984;-1,27201536;42921984;-1,13730303;590723749;-1
491,1,1,-1,-1,-1,0.011s;-1,4.479s;-1,0.004s;-1,26877952;-1,27189248;-1,14469620;-1
492,2,1,-1,-1,-1,0.011s;1.778s;-1,5.463s;23.306s;-1,0.005s;0.008s;-1,27381760;43372544;-1,27549696;43372544;-1,14114459;398198855;-1
493,3,1,-1,-1,-1,0.01s;1.49s;2.916s;-1,4.103s;15.712s;25.243s;-1,0.006s;0.008s;0.007s;-1,27410432;42901504;386174976;-1,27578368;42901504;386174976;-1,13614515;371571949;574082289;-1
494,3,1,-1,-1,-1,0.011s;1.395s;2.605s;-1,4.917s;17.654s;23.177s;-1,0.005s;0.008s;0.006s;-1,29978624;43208704;371339264;-1,29978624;43208704;371339264;-1,13890736;356142434;541705643;-1
495,3,1,-1,-1,-1,0.01s;0.462s;0.849s;-1,4.675s;18.427s;28.632s;-1,0.006s;0.006s;0.007s;-1,29982720;43622400;381276160;-1,29982720;43622400;381276160;-1,14317286;366505713;557471180;-1
496,1,15584226,467861,441874,0,0.011s;1.62s,5.865s;18.328s,0.005s;0.007s,27418624;43773952,27586560;52723712,14520004;388436779
497,1,1,-1,-1,-1,0.011s;-1,4.636s;-1,0.005s;-1,27418624;-1,27586560;-1,14418353;-1
498,3,1,-1,-1,-1,0.012s;0.613s;1.183s;-1,5.729s;23.102s;24.653s;-1,0.005s;0.007s;0.006s;-1,26902528;44220416;413626368;-1,27213824;44220416;413626368;-1,15014613;400182072;618705621;-1
499,2,1,-1,-1,-1,0.011s;0.423s;-1,5.034s;16.299s;-1,0.006s;0.007s;-1,27041792;44044288;-1,27414528;44052480;-1,15015702;373608973;-1
500,4,1,-1,-1,-1,0.011s;0.422s;0.761s;1.157s;-1,3.801s;14.97s;20.023s;25.243s;-1,0.005s;0.006s;0.006s;0.008s;-1,27111424;42057728;356298752;526430208;-1,27414528;42057728;356298752;526430208;-1,12878122;340601600;517955983;695310366;-1
501,2,1,-1,-1,-1,0.01s;0.443s;-1,4.302s;16.508s;-1,0.006s;0.008s;-1,27422720;43335680;-1,27648000;40517632;-1,14136840;363761697;-1
502,4,1,-1,-1,-1,0.011s;0.398s;0.656s;0.941s;-1,4.228s;13.512s;23.518s;27.607s;-1,0.006s;0.007s;0.007s;0.007s;-1,27136000;43278336;371970048;543416320;-1,27500544;43278336;371970048;543416320;-1,14166220;357058993;535852329;714645665;-1
503,1,15783229,455285,427953,0,0.011s;2.206s,4.537s;17.328s,0.005s;0.007s,26996736;42938368,27361280;120700928,14013957;395951361
504,2,1,-1,-1,-1,0.01s;2.668s;-1,4.21s;22.491s;-1,0.005s;0.006s;-1,27316224;43048960;-1,27537408;43048960;-1,13887720;867022893;-1
