index,models,steps,total_wall,total_cpu,mem_start_bytes,mem_end_bytes,mem_delta_bytes,wall_ground_list,cpu_ground_list,wall_solve_list,cpu_solve_list,consts_size_list,rules_list,atoms_list,rel_facts_list,rel_nonfacts_list,rel_total_list,aspif_bytes_list,mem_grounding_mb_list,mem_solve_mb_list
-308,1,14,16.018,15.998,3625811968,3625811968,0.0,0.123176;0.180327;0.194834;0.259706;0.292566;0.342018;0.395131;0.411357;0.523999;0.483079;0.522324;0.550364;0.594306;0.644921,0.122925;0.180228;0.194659;0.259566;0.292394;0.341789;0.394913;0.411129;0.523635;0.482827;0.522068;0.550082;0.594003;0.64457,0.005909;0.010919;0.026845;0.05273;0.057633;0.097382;0.085882;0.094482;0.17685;0.500429;0.530052;1.364912;4.208436;1.832726,0.005909;0.010914;0.026823;0.052689;0.057575;0.097246;0.085772;0.094377;0.176426;0.499568;0.529001;1.362454;4.200758;1.829458,436;436;436;436;436;436;436;436;436;436;436;436;436;436,0;7240;22406;38401;66286;94419;122691;152291;182229;212633;243621;275320;307883;341438,0;6114;8427;10998;13954;16923;19908;22929;25952;28977;32004;35033;38064;41094,1;21;21;21;21;21;21;21;21;21;21;21;24;24,78;58;58;58;58;58;58;58;58;58;58;58;55;55,79;79;79;79;79;79;79;79;79;79;79;79;79;79,319612;1015957;1736912;2982116;4260129;5538166;6865329;8200674;9568813;10953317;12378801;13828810;15328024;16868209,3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84,3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84
-309,1,14,2.111,2.11,3625811968,3625811968,0.0,0.10165;0.082055;0.08381;0.08622;0.08953;0.093757;0.098005;0.103401;0.107902;0.112764;0.11784;0.123246;0.128219;0.135321,0.101579;0.082011;0.083766;0.086177;0.089483;0.093706;0.097951;0.103277;0.107829;0.112709;0.117786;0.123178;0.128152;0.135252,0.002425;0.000766;0.000811;0.001034;0.001799;0.001808;0.002475;0.002627;0.00344;0.004433;0.005909;0.009516;0.014118;0.023783,0.002425;0.000766;0.000811;0.001034;0.001798;0.001808;0.002475;0.002627;0.003439;0.004429;0.005909;0.009512;0.014114;0.023768,442;442;442;442;442;442;442;442;442;442;442;442;442;442,0;5339;5685;6093;6523;7095;7685;8446;9259;10136;11095;12134;13283;14555,0;5315;5602;5904;6236;6600;6980;7380;7782;8186;8592;9000;9410;9822,1;27;27;27;27;27;27;27;27;27;27;27;27;27,26;0;0;0;0;0;0;0;0;0;0;0;0;0,27;27;27;27;27;27;27;27;27;27;27;27;27;27,229519;245922;262326;286909;303292;327865;360645;393410;426176;458965;491746;532704;581876;631030,3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84,3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84
-310,0,30,6.156,6.152,3625811968,3625811968,0.0,0.101337;0.080732;0.083743;0.085901;0.088828;0.09221;0.094997;0.100428;0.103044;0.106941;0.110833;0.11421;0.118148;0.12252;0.128493;0.132095;0.137477;0.143749;0.148389;0.155165;0.160359;0.167672;0.174521;0.180783;0.189903;0.197191;0.210689;0.216175;0.226539;0.26042,0.101273;0.080617;0.083631;0.085862;0.088714;0.092155;0.094954;0.100377;0.102996;0.106885;0.110775;0.114155;0.117944;0.122465;0.128291;0.132035;0.137421;0.143671;0.148311;0.155088;0.160278;0.167587;0.174415;0.180684;0.189806;0.197077;0.21059;0.216063;0.226419;0.260266,0.002591;0.000865;0.001067;0.001556;0.001715;0.001935;0.002103;0.002247;0.002872;0.002991;0.003965;0.004582;0.00543;0.00648;0.007831;0.008833;0.010913;0.012131;0.015524;0.015971;0.020177;0.021186;0.025293;0.026965;0.031692;0.037278;0.039254;0.04403;0.050424;0.052544,0.002591;0.000865;0.001067;0.001552;0.00171;0.001935;0.002103;0.002247;0.002872;0.002986;0.003964;0.004582;0.005426;0.006475;0.007825;0.008824;0.0109;0.012128;0.015505;0.015959;0.020161;0.021175;0.025267;0.026946;0.031665;0.037241;0.039228;0.043983;0.05037;0.052501,432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432;432,0;5623;5903;6292;6694;7128;7615;8180;8852;9664;10653;11860;13330;15112;17259;19828;22880;26480;30697;35604;41278;47800;55255;63732;73324;84128;96245;109780;124842;141544,0;5351;5615;5920;6234;6549;6865;7182;7500;7819;8139;8460;8782;9105;9429;9754;10080;10407;10735;11064;11394;11725;12057;12390;12724;13059;13395;13732;14070;14409,1;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12,30;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19,31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31,237621;245812;270400;286792;303178;327764;352343;385114;417879;458837;516191;573544;647274;737397;843904;966788;1114245;1278088;1474697;1704073;1966215;2277519;2629780;3023011;3473584;3981508;4546768;5169366;5873875;6643947,3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84,3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84
-311,1,4,0.707,0.706,3625811968,3625811968,0.0,0.108848;0.118479;0.126745;0.141871,0.108781;0.118423;0.126667;0.141807,0.002961;0.003244;0.007798;0.026842,0.002961;0.003244;0.007794;0.026828,433;433;433;433,0;6013;10305;15133,0;5752;7123;8640,16;22;22;22,51;45;45;45,67;67;67;67,254071;450690;655523;901296,3457.84;3457.84;3457.84;3457.84,3457.84;3457.84;3457.84;3457.84
-312,1,22,37.431,37.371,3625811968,3626020864,0.2,0.107379;0.107023;0.113804;0.13399;0.148601;0.162424;0.191543;0.200756;0.219978;0.239736;0.263249;0.287501;0.312185;0.355935;0.369073;0.405849;0.445865;0.568098;0.502853;0.497083;0.538813;0.611004,0.107308;0.10697;0.113755;0.133924;0.14838;0.162341;0.19145;0.200666;0.219851;0.239609;0.263128;0.287363;0.311875;0.355747;0.368603;0.405651;0.445521;0.567652;0.502445;0.496806;0.538266;0.610646,0.002911;0.00263;0.00561;0.010687;0.012178;0.014429;0.023625;0.024514;0.02768;0.043923;0.104018;0.09832;0.164671;0.220159;0.893179;0.890929;2.305588;1.604113;0.987943;6.010452;3.871205;11.459866,0.002911;0.002625;0.00561;0.010681;0.012174;0.01442;0.02361;0.024496;0.027655;0.043892;0.103907;0.098211;0.164414;0.219875;0.891766;0.889347;2.301441;1.601333;0.986223;5.99925;3.864712;11.436965,421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421;421,0;5803;8917;12317;18223;24477;31147;38730;47110;56545;67261;79523;93616;109921;128821;150991;176025;204550;233584;266241;304309;347199,0;5553;6570;7732;9056;10400;11765;13158;14559;15966;17379;18798;20223;21654;23091;24534;25983;27438;28896;30359;31828;33303,1;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16,51;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36,52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52,245863;393371;557241;803005;1073356;1368293;1704193;2072858;2490659;2957649;3490157;4096394;4800948;5603792;6545932;7602784;8790662;10011348;11371345;12936095;14713850;16720970,3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04,3457.84;3457.84;3457.84;3457.84;3457.84;3457.84;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04
-313,1,13,6.38,6.373,3626020864,3626020864,0.0,0.117708;0.132506;0.144193;0.15978;0.195224;0.218487;0.245339;0.274334;0.302058;0.331491;0.362082;0.395491;0.434105,0.117582;0.132447;0.144081;0.159649;0.195122;0.2181;0.24508;0.274192;0.301913;0.331327;0.361743;0.395298;0.433754,0.003141;0.003423;0.005583;0.011859;0.021412;0.03197;0.050007;0.070095;0.112979;0.217527;0.48196;0.699838;0.330792,0.003136;0.003423;0.005582;0.011851;0.021401;0.031934;0.049957;0.070012;0.112832;0.21709;0.481115;0.698504;0.330236,443;443;443;443;443;443;443;443;443;443;443;443;443,0;6424;13068;20348;28803;42107;55836;70150;85221;101366;118891;138132;159372,0;6171;7659;9257;11051;13117;15185;17255;19327;21401;23477;25555;27635,31;41;41;41;41;41;41;41;41;41;41;41;41,46;36;36;36;36;36;36;36;36;36;36;36;36,77;77;77;77;77;77;77;77;77;77;77;77;77,278696;508086;770246;1065178;1548538;2048270;2588964;3154212;3776825;4464966;5226891;6087129;7062034,3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04,3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04
-314,0,30,15.711,15.7,3626020864,3626020864,0.0,0.109138;0.106859;0.115563;0.13569;0.152014;0.168721;0.184205;0.20139;0.21961;0.23691;0.255423;0.270009;0.29108;0.310632;0.32667;0.342248;0.362929;0.383106;0.401332;0.421735;0.442644;0.464413;0.482012;0.504623;0.52886;0.56496;0.583317;0.597712;0.621166;0.651505,0.109079;0.106805;0.115429;0.135597;0.151801;0.168633;0.184106;0.201272;0.2195;0.236783;0.255251;0.269875;0.290932;0.310465;0.326505;0.341924;0.362745;0.382869;0.401134;0.421519;0.442413;0.464183;0.481766;0.504371;0.528434;0.564594;0.583019;0.59742;0.620842;0.651196,0.003391;0.002764;0.004961;0.009717;0.012109;0.013466;0.014023;0.015468;0.021206;0.026534;0.033811;0.034619;0.041323;0.050327;0.053977;0.07943;0.058802;0.056504;0.060681;0.065919;0.11904;0.101878;0.139299;0.106861;0.129467;0.109783;0.151011;0.119353;0.163058;0.160541,0.00339;0.002764;0.004955;0.009713;0.012106;0.013455;0.014011;0.015454;0.021182;0.026501;0.033761;0.034576;0.041274;0.05026;0.053899;0.079315;0.058719;0.056413;0.060452;0.065803;0.118856;0.101599;0.139068;0.106704;0.129255;0.109583;0.150755;0.119174;0.162612;0.160272,442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442;442,0;6222;9413;12946;18665;25039;31490;38044;44724;51583;58667;65985;73563;81507;89885;98780;108249;118376;129263;140989;153649;167357;182203;198314;215789;234766;255371;277735;301972;328245,0;5700;6816;8062;9473;10933;12397;13863;15330;16799;18270;19743;21218;22695;24174;25655;27138;28623;30110;31599;33090;34583;36078;37575;39074;40575;42078;43583;45090;46599,1;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28,52;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25,53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53,270449;401536;557197;778408;1024207;1286369;1564945;1843489;2122063;2416998;2728328;3039657;3367364;3719647;4088308;4481561;4899414;5349984;5833355;6357680;6914765;7529209;8192799;8905521;9683790;10527609;11445135;12436419;13509626;14664767,3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04,3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04
-315,0,30,105.783,105.675,3626020864,4453654528,789.29,0.154397;0.710548;0.741031;0.830747;1.016842;1.136418;1.291342;1.388243;1.508938;1.631788;1.751521;1.897543;2.001813;2.151883;2.267335;2.382595;2.497431;2.656581;2.779148;2.934192;3.074653;3.208395;3.371268;3.490437;3.622822;3.790797;3.950242;4.06492;4.233572;4.359064,0.154312;0.710034;0.740604;0.830187;1.01635;1.135644;1.290557;1.387276;1.507841;1.630695;1.750621;1.896372;2.000663;2.15063;2.26584;2.381256;2.496121;2.65497;2.77769;2.931045;3.073025;3.206577;3.369128;3.488527;3.620715;3.788651;3.948138;4.062808;4.230967;4.356499,0.013074;0.065079;0.087548;0.220164;0.296007;0.370386;0.405205;0.45326;0.491516;0.509506;0.528044;0.576046;0.567515;0.585658;0.675829;0.653638;0.65953;0.679332;0.711807;0.745475;0.875791;0.792207;0.862064;0.880624;0.930269;0.915825;0.949683;1.185445;1.027926;1.097059,0.012993;0.064991;0.087423;0.219876;0.295583;0.369874;0.40465;0.452649;0.490731;0.508643;0.527275;0.575217;0.566722;0.584505;0.674861;0.650625;0.656293;0.676858;0.708759;0.743922;0.8684;0.788059;0.860852;0.875924;0.929052;0.912059;0.948375;1.177917;1.026524;1.09373,458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458;458,0;10279;147420;287195;447489;651167;855302;1078909;1302688;1526601;1750687;1974990;2199559;2424448;2649716;2875427;3101650;3328459;3555933;3784156;4013217;4243210;4474234;4706393;4939796;5174557;5410795;5648634;5888203;6129636,0;7891;14274;20928;28165;36343;44599;53284;61976;70671;79369;88070;96774;105481;114191;122904;131620;140339;149061;157786;166514;175245;183979;192716;201456;210199;218945;227694;236446;245201,16;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102,137;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51;51,153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153;153,475297;5579111;10797548;16745074;24093450;31441919;39421232;47408593;55404167;63399767;71411813;79440245;87476813;95521549;103590914;112176642;120967401;129774285;138622267;147494903;156408342;165362893;174366484;183419252;192521089;201688452;210913225;220211814;229592343;239046478,3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3533.2;3551.38;3569.41;3587.47;3660.73;3685.71;3710.69;3735.88;3760.87;3786.1;3811.43;3837.14;3862.75;3927.5;3954.85;3982.13;4009.62;4060.3;4090.81;4121.52;4120.86;4153.32,3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3458.04;3533.2;3551.38;3569.41;3587.47;3660.73;3685.71;3710.69;3735.88;3760.87;3786.1;3811.43;3837.14;3862.75;3927.5;3954.85;3982.13;4009.62;4060.3;4090.81;4121.52;4120.86;4153.32;4247.34
-316,1,7,2.821,2.819,3591614464,3591614464,0.0,0.144078;0.235637;0.248037;0.263987;0.322993;0.368393;0.409446,0.143783;0.235519;0.247906;0.263845;0.322827;0.368081;0.409234,0.005694;0.010168;0.011557;0.03677;0.060885;0.074938;0.124281,0.005689;0.010162;0.011542;0.036743;0.060809;0.074834;0.124134,456;456;456;456;456;456;456,0;8866;47085;86038;125489;177110;228997,0;7060;9348;11707;14349;17724;21102,61;83;83;83;83;83;83,22;0;0;0;0;0;0,83;83;83;83;83;83;83,368770;1401004;2572529;3744060;5276050;6816184;8356337,3425.23;3425.23;3425.23;3425.23;3425.23;3425.23;3425.23,3425.23;3425.23;3425.23;3425.23;3425.23;3425.23;3425.23
-317,0,30,181.276,180.939,3591614464,5678116864,1989.84,0.19555;1.391255;1.431812;1.555725;1.867911;1.968378;2.183406;2.391391;2.565074;2.749394;2.934109;3.105775;3.279858;3.471818;3.672836;3.871043;4.079292;4.254152;4.477929;4.68234;4.892511;5.0617;5.234284;5.488516;5.660575;5.96532;6.097314;6.29579;6.511596;6.736057,0.195282;1.389881;1.430452;1.554367;1.866014;1.966157;2.181855;2.388641;2.561657;2.744233;2.929933;3.102395;3.274738;3.466618;3.665188;3.863598;4.075357;4.247927;4.47186;4.675724;4.886795;5.055563;5.228725;5.481942;5.654064;5.958468;6.089019;6.288622;6.506303;6.731538,0.026748;0.214369;0.25779;0.606345;0.761268;0.984525;1.021814;1.109538;1.182103;1.190439;1.238592;1.384794;1.333761;1.405936;1.518349;1.678368;1.595883;1.665991;1.728132;1.78219;2.1377;1.899115;1.951151;2.022635;2.160254;2.179018;2.288587;2.331551;2.40917;3.009447,0.026729;0.213882;0.257235;0.604643;0.760226;0.982592;1.019457;1.106696;1.177877;1.18747;1.23458;1.378741;1.329366;1.402311;1.513476;1.671546;1.591018;1.662638;1.72103;1.774389;2.122122;1.89228;1.941024;2.011164;2.147921;2.172001;2.280366;2.322464;2.399836;2.992551,455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455;455,0;16967;350820;688208;1059191;1499953;1941318;2409346;2877604;3346053;3814768;4283839;4753372;5223490;5694334;6166064;6638860;7112923;7588476;8065765;8545060;9026656;9510874;9998062;10488596;10982881;11481352;11984475;12492748;13006702,0;9384;18131;27184;37104;48539;60102;72233;84370;96511;108656;120805;132958;145115;157276;169441;181610;193783;205960;218141;230326;242515;254708;266905;279106;291311;303520;315733;327950;340171,40;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128;128,135;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47;47,175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175;175,737551;13500993;26428423;40527061;56845878;73181217;90360323;107547571;124742839;141946420;159174431;177558465;196229512;214933041;233661090;252430180;271248512;290115856;309040731;328039355;347119854;366282180;385559137;404942572;424465571;444127980;463945828;483943842;504130294;524537865,3425.23;3425.23;3425.23;3425.23;3425.23;3481.29;3556.77;3613.83;3671.11;3728.3;3785.39;3851.18;3954.39;4019.87;4085.27;4207.27;4237.26;4303.32;4403.34;4472.45;4584.61;4657.23;4730.23;4803.92;4878.27;4953.41;5029.66;5106.53;5184.36;5263.43,3425.23;3425.23;3425.23;3425.23;3481.29;3556.77;3613.83;3671.11;3728.3;3785.39;3851.18;3954.39;4019.87;4085.27;4207.04;4237.26;4303.32;4403.34;4472.22;4584.61;4657.23;4730.23;4803.92;4878.27;4953.41;5029.41;5106.53;5184.36;5263.43;5415.07
-318,0,30,109.889,109.735,26238976,2116743168,1993.66,0.154914;0.638842;0.685872;0.951142;1.061411;1.176739;1.297537;1.441266;1.619438;1.603396;1.721152;1.845973;1.957526;2.078527;2.220442;2.336264;2.460806;2.576468;2.740031;2.832413;2.972691;3.120319;3.254562;3.398039;3.520583;3.681965;3.779868;3.948077;4.080423;4.224542,0.154585;0.638514;0.683562;0.95065;1.060798;1.17579;1.296443;1.440187;1.61862;1.602586;1.720239;1.844729;1.956151;2.07678;2.218381;2.334257;2.455982;2.573944;2.73735;2.829088;2.970376;3.117407;3.251708;3.395768;3.518459;3.679609;3.777584;3.945649;4.078082;4.221767,0.010006;0.057548;0.23412;0.450341;0.495785;0.545112;0.605325;0.672281;0.662814;0.589115;0.647466;0.629495;0.668267;0.694202;0.797864;0.770293;0.790582;0.848497;0.859241;0.919086;1.064789;0.983069;1.031761;1.072674;1.156548;1.143126;1.215748;1.278425;1.499988;1.355286,0.010001;0.057474;0.2339;0.449861;0.495104;0.544477;0.60283;0.670319;0.660359;0.586198;0.645487;0.628626;0.665013;0.692575;0.79489;0.765931;0.788415;0.84724;0.854838;0.915424;1.0577;0.979348;1.028779;1.066973;1.151848;1.133672;1.212647;1.274523;1.497625;1.348591,452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452,0;11771;138473;268282;456705;652803;849045;1045449;1242078;1439004;1636308;1834080;2032419;2231433;2431239;2631963;2833740;3036714;3241038;3446874;3654393;3863775;4075209;4288893;4505034;4723848;4945560;5170404;5398623;5630469,0;8409;15677;23483;32303;41249;50196;59144;68093;77043;85994;94946;103899;112853;121808;130764;139721;148679;157638;166598;175559;184521;193484;202448;211413;220379;229346;238314;247283;256253,1;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27,145;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119;119,146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146,565386;6905940;13402140;22380695;31645897;40911213;50192896;59482760;68780863;78103476;87450651;96822478;106218829;115656162;125224734;135236186;145403213;155644027;165950367;176338657;186808811;197377299;208044047;218833729;229746351;240798238;251997592;263352584;274871419;286578718,29.62;48.85;53.45;102.87;175.64;233.0;296.78;379.8;435.96;496.76;576.87;638.78;705.35;780.41;839.75;925.99;990.14;1048.55;1135.74;1189.33;1278.46;1372.65;1408.99;1477.72;1549.39;1657.16;1710.76;1766.09;1868.91;1932.18,30.57;50.09;90.98;175.64;233.0;295.26;379.57;429.73;492.64;576.87;637.8;705.35;780.18;839.01;925.74;990.14;1048.55;1135.74;1189.33;1278.46;1372.65;1408.99;1477.72;1549.39;1656.91;1710.76;1764.28;1868.14;1929.86;2018.68
-319,0,30,10.501,10.494,1123135488,1178841088,53.12,0.106896;0.093358;0.096044;0.099792;0.110682;0.120656;0.131374;0.14096;0.151613;0.162912;0.174031;0.183874;0.194652;0.206814;0.222793;0.229923;0.245328;0.25837;0.271634;0.28632;0.303789;0.317857;0.33461;0.354212;0.370579;0.391363;0.411608;0.431222;0.452;0.478114,0.106619;0.093302;0.095994;0.099745;0.110637;0.120601;0.131308;0.1409;0.15152;0.162837;0.173953;0.183785;0.194541;0.206723;0.222687;0.229805;0.245212;0.258247;0.271486;0.286176;0.303633;0.317698;0.334431;0.354044;0.370398;0.391183;0.411416;0.431016;0.45179;0.477721,0.002771;0.000952;0.001406;0.002344;0.003618;0.004261;0.004284;0.00497;0.005215;0.006176;0.006577;0.007895;0.008451;0.010558;0.010765;0.012313;0.014907;0.016295;0.018391;0.022427;0.024629;0.028904;0.032397;0.038469;0.042466;0.048085;0.057695;0.06554;0.089682;0.108421,0.00277;0.000951;0.001405;0.002344;0.003613;0.00426;0.004279;0.00497;0.005209;0.006169;0.006578;0.007892;0.008446;0.010542;0.010752;0.012297;0.014884;0.016275;0.018371;0.022406;0.024605;0.028868;0.032326;0.038418;0.04238;0.048007;0.057592;0.065454;0.089543;0.108274,456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456;456,0;5976;7828;9799;11830;14954;18171;21462;24865;28428;32210;36282;40728;45646;51149;57366;64443;72544;81852;92570;104922;119154;135535;154358;175941;200628;228790;260826;297164;338262,0;5627;6164;6727;7379;8156;8935;9717;10502;11290;12081;12875;13672;14472;15275;16081;16890;17702;18517;19335;20156;20980;21807;22637;23470;24306;25145;25987;26832;27680,1;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38,254049;319588;385136;450670;548990;647294;753802;860294;966811;1089718;1229000;1376465;1532108;1712350;1908980;2130177;2384153;2679087;3006799;3383661;3809664;4301187;4866430;5505436;6242768;7070175;8020462;9085467;10289752;11641428,1071.11;1071.11;1071.11;1071.11;1071.11;1071.11;1071.11;1071.11;1071.11;1071.11;1071.12;1071.12;1071.12;1071.12;1071.12;1071.28;1071.28;1071.28;1071.28;1071.28;1071.28;1071.28;1071.28;1071.28;1075.07;1075.07;1075.07;1081.5;1081.5;1118.62,1071.11;1071.11;1071.11;1071.11;1071.11;1071.11;1071.11;1071.11;1071.11;1071.12;1071.12;1071.12;1071.12;1071.12;1071.28;1071.28;1071.28;1071.28;1071.28;1071.28;1071.28;1071.28;1071.28;1075.07;1075.07;1075.07;1081.5;1081.5;1118.62;1124.23
